block,longit,latit,geom,birds,nat_cover,built_cover,observer_intensity,ave_precip,roadlength,p_roadlength,g_roadlength,surr_pop,abs_pop,ave_temper
28922,193.0,437.0,010300002040710000010000000500000000000000408F07410000000020AC1A4100000000408F074100000000C0BB1A410000000080AE074100000000C0BB1A410000000080AE07410000000020AC1A4100000000408F07410000000020AC1A41,151,368649.850226086,35172.5858627701,75.0,2.0393109592038,4431.61598605838,587.66027761888,3843.9557084395,274560.0,365.0,13.7774332824127
28931,193.0,446.0,010300002040710000010000000500000000000000408F074100000000C0381B4100000000408F07410000000060481B410000000080AE07410000000060481B410000000080AE074100000000C0381B4100000000408F074100000000C0381B41,54,438616.578107496,407204.366360359,87.0,2.26868413876516,13921.4741614117,169.675596138172,11457.9325682949,234125.0,2205.0,13.6958894769954
28969,193.0,484.0,010300002040710000010000000500000000000000408F074100000000808A1D4100000000408F074100000000209A1D410000000080AE074100000000209A1D410000000080AE074100000000808A1D4100000000408F074100000000808A1D41,35,123315.579385478,71317.3554175967,28.0,2.01019235972048,3701.60099791633,658.040277007891,3043.56072090844,46510.0,100.0,13.3535393234445
29156,194.0,413.0,01030000204071000001000000050000000000000080AE074100000000203519410000000080AE074100000000C044194100000000C0CD074100000000C044194100000000C0CD074100000000203519410000000080AE07410000000020351941,109,19285.1257224454,22838.8969569967,104.0,1.85086333205234,3043.08590121797,1224.50364170612,1818.58225951185,75830.0,0.0,14.1870087128112
29179,194.0,436.0,01030000204071000001000000050000000000000080AE074100000000809C1A410000000080AE07410000000020AC1A4100000000C0CD07410000000020AC1A4100000000C0CD074100000000809C1A410000000080AE074100000000809C1A41,38,291997.852399428,304610.197516294,65.0,2.0012951993296,9183.47327260675,1042.55298070958,8140.92029189717,219290.0,1415.0,13.7890869062497
29185,194.0,442.0,01030000204071000001000000050000000000000080AE07410000000040FA1A410000000080AE074100000000E0091B4100000000C0CD074100000000E0091B4100000000C0CD07410000000040FA1A410000000080AE07410000000040FA1A41,147,575777.344808016,52257.1367288805,425.0,2.14659181647826,4905.44715937268,832.112622437452,4073.33453693523,261095.0,305.0,13.7269650608589
29186,194.0,443.0,01030000204071000001000000050000000000000080AE074100000000E0091B410000000080AE07410000000080191B4100000000C0CD07410000000080191B4100000000C0CD074100000000E0091B410000000080AE074100000000E0091B41,71,25.1055226316882,475028.219801608,136.0,2.17711448877309,16354.2288540146,1799.53241845926,14554.6964355553,260380.0,3955.0,13.7157634780717
29189,194.0,446.0,01030000204071000001000000050000000000000080AE074100000000C0381B410000000080AE07410000000060481B4100000000C0CD07410000000060481B4100000000C0CD074100000000C0381B410000000080AE074100000000C0381B41,89,309548.065583425,528056.897774592,430.0,2.22104071729523,11378.7835876218,1491.94012427978,9886.84346334202,226655.0,1285.0,13.6959620905598
29205,194.0,462.0,01030000204071000001000000050000000000000080AE074100000000C0321C410000000080AE07410000000060421C4100000000C0CD07410000000060421C4100000000C0CD074100000000C0321C410000000080AE074100000000C0321C41,20,768840.077467506,128633.87836558,27.0,2.0274491424554,3406.34090389047,1036.14514002594,2370.19576386453,119000.0,370.0,13.597570782373
29206,194.0,463.0,01030000204071000001000000050000000000000080AE07410000000060421C410000000080AE07410000000000521C4100000000C0CD07410000000000521C4100000000C0CD07410000000060421C410000000080AE07410000000060421C41,31,20475.5040451204,375607.708265183,57.0,2.04162964414167,12118.1208920606,1162.89505286604,10955.2258391946,143720.0,1925.0,13.5802153717747
29207,194.0,464.0,01030000204071000001000000050000000000000080AE07410000000000521C410000000080AE074100000000A0611C4100000000C0CD074100000000A0611C4100000000C0CD07410000000000521C410000000080AE07410000000000521C41,22,95837.3919676653,98020.6121945562,38.0,2.05694825675606,8023.19363697594,1015.69389609499,7007.49974088095,158715.0,815.0,13.5711321160609
29208,194.0,465.0,01030000204071000001000000050000000000000080AE074100000000A0611C410000000080AE07410000000040711C4100000000C0CD07410000000040711C4100000000C0CD074100000000A0611C410000000080AE074100000000A0611C41,50,22372.9493698844,118315.620302248,73.0,2.07764856994811,8762.34625915135,80.642225421393,6660.48312001683,159335.0,20.0,13.5617023615053
29226,194.0,483.0,01030000204071000001000000050000000000000080AE074100000000E07A1D410000000080AE074100000000808A1D4100000000C0CD074100000000808A1D4100000000C0CD074100000000E07A1D410000000080AE074100000000E07A1D41,38,4320.11088954525,34159.4022747313,27.0,2.04261500828833,5201.60920723053,502.092628886836,4699.5165783437,44575.0,360.0,13.3785124775125
29248,194.0,505.0,01030000204071000001000000050000000000000080AE074100000000A0D21E410000000080AE07410000000040E21E4100000000C0CD07410000000040E21E4100000000C0CD074100000000A0D21E410000000080AE074100000000A0D21E41,60,52577.7977220566,6571.65803262392,80.0,1.90555321849183,3993.68891774162,1233.78582959726,2759.90308814436,101060.0,70.0,13.0926193680552
29265,194.0,522.0,01030000204071000001000000050000000000000080AE07410000000040DC1F410000000080AE074100000000E0EB1F4100000000C0CD074100000000E0EB1F4100000000C0CD07410000000040DC1F410000000080AE07410000000040DC1F41,20,391850.366523016,27295.7886885315,47.0,2.08522196783741,3689.82950787116,534.278220410611,3155.55128746055,23900.0,120.0,12.9086780906629
29434,195.0,432.0,010300002040710000010000000500000000000000C0CD074100000000005E1A4100000000C0CD074100000000A06D1A410000000000ED074100000000A06D1A410000000000ED074100000000005E1A4100000000C0CD074100000000005E1A41,42,79541.132251915,498759.650312074,72.0,1.92890867688153,14038.4964776966,335.091074043755,13703.4054036529,153670.0,2810.0,13.8592181933313
29437,195.0,435.0,010300002040710000010000000500000000000000C0CD074100000000E08C1A4100000000C0CD074100000000809C1A410000000000ED074100000000809C1A410000000000ED074100000000E08C1A4100000000C0CD074100000000E08C1A41,31,354136.934280525,13926.6844161461,61.0,1.96395419487596,3987.2253441024,1105.71938680367,2881.50595729873,184160.0,100.0,13.801069442862
29445,195.0,443.0,010300002040710000010000000500000000000000C0CD074100000000E0091B4100000000C0CD07410000000080191B410000000000ED07410000000080191B410000000000ED074100000000E0091B4100000000C0CD074100000000E0091B41,109,145808.652793399,40595.4452153292,273.0,2.13353755199016,9718.98570922203,732.401363581508,4736.75601811735,246800.0,310.0,13.7159368580526
29448,195.0,446.0,010300002040710000010000000500000000000000C0CD074100000000C0381B4100000000C0CD07410000000060481B410000000000ED07410000000060481B410000000000ED074100000000C0381B4100000000C0CD074100000000C0381B41,78,204271.897101663,515763.380494066,136.0,2.17987621583827,10677.6880133205,1059.39244414412,9618.29556917639,213410.0,1450.0,13.69607694021
29463,195.0,461.0,010300002040710000010000000500000000000000C0CD07410000000020231C4100000000C0CD074100000000C0321C410000000000ED074100000000C0321C410000000000ED07410000000020231C4100000000C0CD07410000000020231C41,27,835777.290255325,36932.6679516395,54.0,2.01855088535758,4549.95220114378,215.771586285592,3544.420410535,91755.0,10.0,13.6039202339247
29464,195.0,462.0,010300002040710000010000000500000000000000C0CD074100000000C0321C4100000000C0CD07410000000060421C410000000000ED07410000000060421C410000000000ED074100000000C0321C4100000000C0CD074100000000C0321C41,13,580029.133817601,135307.000272213,12.0,2.02442528356834,5697.20554939944,1289.896926493,4407.30862290643,120125.0,180.0,13.5962074703604
29465,195.0,463.0,010300002040710000010000000500000000000000C0CD07410000000060421C4100000000C0CD07410000000000521C410000000000ED07410000000000521C410000000000ED07410000000060421C4100000000C0CD07410000000060421C41,29,46699.8350067103,38037.7356131397,20.0,2.03645050805577,5415.77956898684,23.5722659551246,5392.20730303171,144490.0,145.0,13.578694403048
29485,195.0,483.0,010300002040710000010000000500000000000000C0CD074100000000E07A1D4100000000C0CD074100000000808A1D410000000000ED074100000000808A1D410000000000ED074100000000E07A1D4100000000C0CD074100000000E07A1D41,27,4229.37053560574,308434.003252131,40.0,2.07147982601303,13597.2314834074,1496.84993625693,12100.3815471504,45650.0,2240.0,13.3810102510683
29703,196.0,442.0,01030000204071000001000000050000000000000000ED07410000000040FA1A410000000000ED074100000000E0091B4100000000400C084100000000E0091B4100000000400C08410000000040FA1A410000000000ED07410000000040FA1A41,84,68347.92621296,17278.1433354691,215.0,2.0740070914083,11368.1429049486,472.115848416021,6942.9464340312,236205.0,5.0,13.7276182985242
29705,196.0,444.0,01030000204071000001000000050000000000000000ED07410000000080191B410000000000ED07410000000020291B4100000000400C08410000000020291B4100000000400C08410000000080191B410000000000ED07410000000080191B41,129,233914.455021111,274724.66937748,276.0,2.11806207987382,12407.9394198068,2883.26431583329,9524.67510397351,236495.0,1400.0,13.7090059326993
29706,196.0,445.0,01030000204071000001000000050000000000000000ED07410000000020291B410000000000ED074100000000C0381B4100000000400C084100000000C0381B4100000000400C08410000000020291B410000000000ED07410000000020291B41,82,1144.04555465909,67267.0660621592,208.0,2.13537155676283,4745.86926600237,1048.54509975261,3697.32416624976,231930.0,335.0,13.7023745715536
29707,196.0,446.0,01030000204071000001000000050000000000000000ED074100000000C0381B410000000000ED07410000000060481B4100000000400C08410000000060481B4100000000400C084100000000C0381B410000000000ED074100000000C0381B41,80,695408.329065522,569.148024782236,398.0,2.14355358896643,1948.95374455248,617.516512847021,1331.43723170546,209505.0,25.0,13.6962217199951
29746,196.0,485.0,01030000204071000001000000050000000000000000ED074100000000209A1D410000000000ED074100000000C0A91D4100000000400C084100000000C0A91D4100000000400C084100000000209A1D410000000000ED074100000000209A1D41,46,18600.6394095283,276516.42300511,17.0,2.09661723541621,7610.87159202074,437.125797386722,7173.74579463402,40035.0,515.0,13.3549476010282
29747,196.0,486.0,01030000204071000001000000050000000000000000ED074100000000C0A91D410000000000ED07410000000060B91D4100000000400C08410000000060B91D4100000000400C084100000000C0A91D410000000000ED074100000000C0A91D41,36,471765.755403307,5774.82366621205,17.0,2.08518353394794,7053.77690987901,324.528751389494,6729.24815848951,40055.0,110.0,13.3476798998717
29766,196.0,505.0,01030000204071000001000000050000000000000000ED074100000000A0D21E410000000000ED07410000000040E21E4100000000400C08410000000040E21E4100000000400C084100000000A0D21E410000000000ED074100000000A0D21E41,63,75050.6053615394,10192.8046767037,103.0,1.93039981872667,2009.773377555,1074.07825645197,935.695121103025,161215.0,80.0,13.1082431519229
29782,196.0,521.0,01030000204071000001000000050000000000000000ED074100000000A0CC1F410000000000ED07410000000040DC1F4100000000400C08410000000040DC1F4100000000400C084100000000A0CC1F410000000000ED074100000000A0CC1F41,66,112370.908350358,229786.472614025,88.0,2.08813424105885,8211.82847028456,981.833071590999,7229.99539869356,27265.0,1180.0,12.9240302559585
29963,197.0,443.0,010300002040710000010000000500000000000000400C084100000000E0091B4100000000400C08410000000080191B4100000000802B08410000000080191B4100000000802B084100000000E0091B4100000000400C084100000000E0091B41,77,175052.187445018,21885.2524885954,186.0,2.06237885743915,3680.67746870165,1330.46927326353,1723.0829270839,218195.0,20.0,13.7164406454016
29966,197.0,446.0,010300002040710000010000000500000000000000400C084100000000C0381B4100000000400C08410000000060481B4100000000802B08410000000060481B4100000000802B084100000000C0381B4100000000400C084100000000C0381B41,75,265403.013961027,16244.5805258971,140.0,2.10908188787932,4114.73800244946,822.602033286096,3292.13596916336,194805.0,95.0,13.6963831986923
30025,197.0,505.0,010300002040710000010000000500000000000000400C084100000000A0D21E4100000000400C08410000000040E21E4100000000802B08410000000040E21E4100000000802B084100000000A0D21E4100000000400C084100000000A0D21E41,84,105527.146934054,102357.499877938,136.0,1.94183871594582,4846.11375064694,1019.29150935008,3826.82224129686,179000.0,455.0,13.1169083927712
30038,197.0,518.0,010300002040710000010000000500000000000000400C084100000000C09D1F4100000000400C08410000000060AD1F4100000000802B08410000000060AD1F4100000000802B084100000000C09D1F4100000000400C084100000000C09D1F41,58,759390.953526691,17585.0288055527,93.0,2.03094398647866,4276.63797089975,2375.82551454437,1900.81245635538,31585.0,105.0,12.9529014143331
30041,197.0,521.0,010300002040710000010000000500000000000000400C084100000000A0CC1F4100000000400C08410000000040DC1F4100000000802B08410000000040DC1F4100000000802B084100000000A0CC1F4100000000400C084100000000A0CC1F41,39,803304.581291414,45421.4597257511,65.0,2.09639853805057,2529.17320836644,1025.7459721491,1503.42723621734,27300.0,120.0,12.9289886116241
30183,198.0,404.0,010300002040710000010000000500000000000000802B08410000000080A8184100000000802B08410000000020B8184100000000C04A08410000000020B8184100000000C04A08410000000080A8184100000000802B08410000000080A81841,95,34981.9954057072,2881.34737498584,151.0,1.75216731725477,3365.81366717061,1151.3057981147,2214.50786905591,42400.0,80.0,14.2926976895037
30184,198.0,405.0,010300002040710000010000000500000000000000802B08410000000020B8184100000000802B084100000000C0C7184100000000C04A084100000000C0C7184100000000C04A08410000000020B8184100000000802B08410000000020B81841,47,61815.2971814472,367523.911385814,57.0,1.7596623620111,10413.0761510995,280.056966065806,10133.0191850336,47525.0,1500.0,14.281723878237
30205,198.0,430.0,010300002040710000010000000500000000000000802B084100000000C03E1A4100000000802B084100000000604E1A4100000000C04A084100000000604E1A4100000000C04A084100000000C03E1A4100000000802B084100000000C03E1A41,114,74615.1407706533,41848.0032915386,220.0,1.84824537196665,2599.52431892812,1207.5023761805,1392.02194274762,52965.0,200.0,13.8971763947639
30219,198.0,444.0,010300002040710000010000000500000000000000802B08410000000080191B4100000000802B08410000000020291B4100000000C04A08410000000020291B4100000000C04A08410000000080191B4100000000802B08410000000080191B41,83,369982.204704282,94098.5941325855,175.0,2.05122322791889,5220.53708494318,1094.17855381991,3336.11172777743,202385.0,430.0,13.7095391076079
30220,198.0,445.0,010300002040710000010000000500000000000000802B08410000000020291B4100000000802B084100000000C0381B4100000000C04A084100000000C0381B4100000000C04A08410000000020291B4100000000802B08410000000020291B41,79,473242.757708599,14195.9552820622,135.0,2.06574796418562,5014.49017829219,2012.68723080292,3001.80294748926,198755.0,90.0,13.7028266560718
